CUSTOMER_NUMBER|CUSTOMER_FIRST_NAME|CUSTOMER_LAST_NAME|DATE_OF_BIRTH|GENDER|STREET_ADDRESS|COUNTRY|COUNTRY_CODE|EMAIL|INTEREST_TYPE|INTEREST_RATE|GROSS_BALANCE|INTEREST_BALANCE|PRINCIPLE_BALANCE|PROPERTY_OWNER|PROPERTY_VALUE|PROPERTY_YEAR
9787743478|Cally|Box|2003-02-19|Female|2 Autumn Leaf Point|Brazil|BR|cboxc8@sina.com.cn|0% FIXED|0.0|193520.62|580.95|192939.67|N||
6711410823|Husain|Kneafsey|1975-12-30|Male|08809 Kenwood Street|Tanzania|TZ|hkneafseyc9@hao123.com|VARIABLE|0.8081402597603654|876701.59|4863.93|871837.66|N||
6483434340|Godfree|Rowan|1998-10-28|Male|59 Autumn Leaf Point|Indonesia|ID|growanca@youtu.be|VARIABLE|0.1065524782338466|-915455.21|-2353.31|-913101.9|N||
3890114326|Kerrie|Dudson|1977-05-11|Female|70 Muir Point|Dominican Republic|DO|kdudsoncb@google.co.uk|1% FIXED|0.01|209741.19|-1857.43|211598.62|Y|3801854.0|1991
4641182663|Ray|Ivannikov|2000-12-09|Male|933 Moose Place|China|CN|rivannikovcc@thetimes.co.uk|VARIABLE|0.1788246440700497|323626.45|5354.49|318271.96|N||
7755563227|Charil|Jenne|1990-10-06|Female|90710 Thierer Terrace|China|CN|cjennecd@webeden.co.uk|1% FIXED|0.01|-508628.05|-8398.06|-500229.99|Y|2682894.0|1945
9184076992|Conn|Gartenfeld|1968-12-22|Male|487 Emmet Place|Philippines|PH|cgartenfeldce@abc.net.au|0% FIXED|0.0|-781105.0|5183.75|-786288.75|N||
2490905260|Haywood|Laxson|1934-10-09|Male|11 Summit Drive|Portugal|PT|hlaxsoncf@mozilla.com|1% FIXED|0.01|-997391.01|-5575.12|-991815.89|N||
2577016050|Annamaria|Drioli|1969-06-17|Female|81 Pawling Park|China|CN|adriolicg@cbc.ca|VARIABLE|0.668368332148715|836864.14|-2113.0|838977.14|Y|526419.0|1932
8940250796|Gun|Duhig|1974-01-06|Male|6 Armistice Plaza|Finland|FI|gduhigch@clickbank.net|10% FIXED|0.1|124670.24|-80.65|124750.89|Y|2086394.0|2005
6065358673|Brandais|Pimblett|2011-11-02|Female|47 Redwing Alley|France|FR|bpimblettci@china.com.cn|VARIABLE|0.0517633418889732|739399.48|1573.81|737825.67|N||
3392413038|Geralda|Kilmurry|1943-07-23|Female|5 Rusk Crossing|Mexico|MX|gkilmurrycj@ow.ly|1% FIXED|0.01|-833186.27|-2288.97|-830897.3|Y|7054774.0|1975
4585862307|Ingram|Camier|2002-05-14|Male|23 Swallow Park|Indonesia|ID|icamierck@psu.edu|1% FIXED|0.01|-429059.59|-5480.97|-423578.62|N||
6468906083|Shannon|Edlyne|1967-10-09|Female|1674 Hanover Hill|Poland|PL|sedlynecl@shop-pro.jp|1% FIXED|0.01|-183202.69|-8128.7|-175073.99|Y|1375304.0|1925
1276942346|Kittie|Erett|2009-03-06|Female|080 East Crossing|Netherlands|NL|kerettcm@biglobe.ne.jp|VARIABLE|0.3457316427325044|-143856.49|-4202.94|-139653.55|Y|7314104.0|1903
9078290757|Maximo|MacAscaidh|1992-05-29|Male|03660 Becker Point|Russia|RU|mmacascaidhcn@youku.com|0% FIXED|0.0|-413946.8|1252.39|-415199.19|N||
9454598740|Perl|Cullin|2012-01-09|Female|7932 Kennedy Avenue|Netherlands|NL|pcullinco@odnoklassniki.ru|1% FIXED|0.01|-709586.9|-180.12|-709406.78|N||
4661499190|Selina|Fludgate|1991-01-01|Female|59 Mesta Trail|Netherlands|NL|sfludgatecp@arstechnica.com|10% FIXED|0.1|-618469.69|-3606.97|-614862.72|N||
9805699110|Millard|Stedell|1972-01-31|Male|670 Walton Street|Nicaragua|NI|mstedellcq@vinaora.com|0% FIXED|0.0|337806.4|3779.55|334026.85|Y|1197457.0|1960
2664979779|Tamas|Nordass|1954-12-24|Male|545 Menomonie Trail|Brazil|BR|tnordasscr@bigcartel.com|1% FIXED|0.01|973066.06|-1036.93|974102.99|Y|3537235.0|1903
0868634700|Christophorus|Beardsley|1993-08-28|Male|208 Oak Valley Center|Canada|CA|cbeardsleycs@ning.com|0% FIXED|0.0|909420.98|-1792.95|911213.93|N||
0588701823|Sigismondo|Boneham|1953-11-14|Male|7732 Helena Avenue|Japan|JP|sbonehamct@edublogs.org|0% FIXED|0.0|-493969.98|-2904.82|-491065.16|Y|2820478.0|2014
0861615883|Washington|Iddon|1951-01-29|Male|66 Del Mar Pass|Brazil|BR|widdoncu@theglobeandmail.com|1% FIXED|0.01|-75909.53|-1671.61|-74237.92|N||
1619582678|Stace|Camillo|2011-03-07|Female|154 Dennis Plaza|Hungary|HU|scamillocv@creativecommons.org|1% FIXED|0.01|999600.83|-2831.85|1002432.68|N||
1830294822|Iorgos|Obell|1988-03-29|Male|8 Spenser Center|Mauritius|MU|iobellcw@ameblo.jp|1% FIXED|0.01|-512046.4|-224.0|-511822.4|N||
1003377300|Weber|Leith-Harvey|1962-09-07|Male|9831 Hoffman Center|Peru|PE|wleithharveycx@nhs.uk|1% FIXED|0.01|219027.0|-3141.92|222168.92|Y|633573.0|2008
4543082117|Timmie|Michelmore|1968-01-15|Male|5506 Roxbury Center|Iran|IR|tmichelmorecy@newsvine.com|1% FIXED|0.01|619266.35|1616.1|617650.25|N||
5915694950|Curr|Leaman|2001-04-27|Male|18 Tennyson Terrace|Czech Republic|CZ|cleamancz@wunderground.com|1% FIXED|0.01|-625838.48|-9609.67|-616228.81|Y|2753825.0|1966
2767785853|Gray|Donaghy|1946-06-16|Male|89563 Artisan Plaza|Russia|RU|gdonaghyd0@jimdo.com|VARIABLE|0.4926837641239351|213356.33|-4106.44|217462.77|Y|1494241.0|1937
3047861471|Cord|Skates|1969-03-08|Male|379 Russell Lane|Bolivia|BO|cskatesd1@spotify.com|VARIABLE|0.9681977348351146|225323.6|1735.48|223588.12|Y|3868741.0|1904
4147479138|Granville|Harrinson|1934-11-24|Male|65644 Golden Leaf Hill|Japan|JP|gharrinsond2@adobe.com|VARIABLE|0.5410531764508363|512109.67|2331.68|509777.99|Y|6241661.0|2018
2920026054|Wyn|Maseres|1985-11-30|Male|540 Sundown Street|Colombia|CO|wmaseresd3@bloomberg.com|10% FIXED|0.1|-259774.38|9065.47|-268839.85|N||
6311836181|Guinna|Belsher|2003-04-21|Female|2470 Oriole Street|Afghanistan|AF|gbelsherd4@seattletimes.com|10% FIXED|0.1|-835721.62|-3290.38|-832431.24|N||
8823903696|Brena|Eskrigge|1940-12-13|Female|2808 Knutson Hill|China|CN|beskrigged5@jalbum.net|VARIABLE|0.9306237582342031|761303.32|1649.48|759653.84|N||
1698370237|Chevy|Horning|1998-10-24|Male|6 Hauk Crossing|Sweden|SE|chorningd6@flavors.me|VARIABLE|0.986060946590575|374526.43|4899.49|369626.94|N||
2815033585|Elnore|Cheetham|1969-09-16|Female|9 Grover Junction|Poland|PL|echeethamd7@webeden.co.uk|0% FIXED|0.0|-477442.98|-9187.79|-468255.19|Y|1914551.0|2008
7080895979|Christine|Kayley|1935-02-24|Female|441 Sycamore Place|China|CN|ckayleyd8@purevolume.com|10% FIXED|0.1|730456.05|-7682.54|738138.59|Y|1643035.0|2007
4632133736|Godfry|Degg|1991-09-17|Male|20599 Rutledge Hill|China|CN|gdeggd9@google.com|0% FIXED|0.0|-170993.0|5910.66|-176903.66|Y|3070031.0|1915
5429197343|Lacey|Cornelisse|1981-10-27|Female|5851 Summer Ridge Center|Denmark|DK|lcornelisseda@creativecommons.org|1% FIXED|0.01|-453283.69|4990.42|-458274.11|Y|6099822.0|1921
6632553672|Christophe|Jantot|1996-09-20|Male|60508 Ruskin Street|Mexico|MX|cjantotdb@google.co.uk|10% FIXED|0.1|795291.44|-9643.24|804934.68|N||
1890711284|Livvie|Mapother|1932-06-28|Female|34 Lillian Court|Russia|RU|lmapotherdc@scribd.com|0% FIXED|0.0|-881919.19|7149.62|-889068.81|Y|6291457.0|1945
5831986063|Balduin|Haughey|1970-11-12|Male|9 Fallview Pass|North Korea|KP|bhaugheydd@studiopress.com|VARIABLE|0.07928573285505894|-975939.92|-9085.49|-966854.43|N||
9705847681|Margarette|Baudoux|1960-11-21|Female|8528 Rowland Lane|Indonesia|ID|mbaudouxde@nbcnews.com|0% FIXED|0.0|-582796.23|-4844.33|-577951.9|N||
5404212314|Iolanthe|Majury|2004-06-16|Female|6240 Clyde Gallagher Drive|Vietnam|VN|imajurydf@4shared.com|0% FIXED|0.0|879672.53|-760.76|880433.29|N||
1639826874|Rockie|Bigglestone|1952-03-23|Male|1 Meadow Ridge Court|China|CN|rbigglestonedg@craigslist.org|10% FIXED|0.1|-2778.71|-4875.72|2097.01|Y|4222541.0|1991
1769788506|Gary|Poppleston|1932-01-28|Male|6384 Lunder Point|Egypt|EG|gpopplestondh@cisco.com|VARIABLE|0.9878829942033102|1129.19|5187.81|-4058.62|N||
6023817939|Blinni|Grishenkov|1974-12-18|Female|4750 Pleasure Hill|China|CN|bgrishenkovdi@independent.co.uk|10% FIXED|0.1|-733960.72|1021.54|-734982.26|Y|7543934.0|1904
2233034430|Stanwood|Loughan|1993-09-04|Male|25 Blaine Parkway|Brazil|BR|sloughandj@smugmug.com|1% FIXED|0.01|-890075.52|-2678.22|-887397.3|Y|7968579.0|1979
2072081483|Bride|Kittman|1941-04-09|Female|181 Marquette Crossing|Comoros|KM|bkittmandk@ow.ly|10% FIXED|0.1|620596.98|-1856.79|622453.77|N||
1925117456|Marleen|Letixier|1974-01-14|Female|5089 Chive Point|Brazil|BR|mletixierdl@deviantart.com|10% FIXED|0.1|-314830.17|-1561.02|-313269.15|Y|693731.0|1962
1858992265|Annelise|Poxton|1956-06-28|Female|3919 Bluestem Plaza|Portugal|PT|apoxtondm@google.it|VARIABLE|0.573595556234016|720136.64|-8711.81|728848.45|N||
8321257305|Drucill|Napier|1968-01-23|Female|0 Fallview Crossing|Finland|FI|dnapierdn@fema.gov|VARIABLE|0.6934307565545762|-248854.58|-9107.55|-239747.03|N||
4828130608|Sharlene|Mazin|1969-02-26|Female|8 Stoughton Court|China|CN|smazindo@de.vu|10% FIXED|0.1|-198509.58|-7564.04|-190945.54|Y|3891966.0|1967
6454380033|Guthry|Kach|1939-03-14|Male|0 Calypso Way|United States|US|gkachdp@msu.edu|VARIABLE|0.1603718321897267|45273.63|5483.9|39789.73|Y|2489490.0|2013
7492700962|Rodolphe|Herculeson|1937-08-22|Male|5588 Dwight Drive|Poland|PL|rherculesondq@foxnews.com|VARIABLE|0.7312522764461741|584430.67|-6234.46|590665.13|N||
8216079699|Brigitta|Gammill|2004-07-21|Female|30784 Pawling Park|Greece|GR|bgammilldr@loc.gov|VARIABLE|0.5746014856869134|811927.51|363.26|811564.25|Y|1619285.0|1980
2796427056|Cy|Swayland|1948-09-24|Male|20714 Menomonie Street|Sweden|SE|cswaylandds@goo.ne.jp|0% FIXED|0.0|-69237.0|-3661.77|-65575.23|N||
3406048765|Beau|Bryns|1974-01-07|Male|0 Fisk Park|Finland|FI|bbrynsdt@flavors.me|0% FIXED|0.0|472254.2|-1067.15|473321.35|N||
7655676895|Neille|Pannett|1985-09-14|Female|71310 Golf Alley|China|CN|npannettdu@pinterest.com|0% FIXED|0.0|878146.06|8297.7|869848.36|N||
6092831821|Britta|Slack|1978-11-12|Female|5255 Hoffman Alley|Portugal|PT|bslackdv@friendfeed.com|VARIABLE|0.1718045026489547|982068.9|-6071.01|988139.91|N||
7277045653|Sylvia|Gaymar|1961-11-21|Female|45011 Hooker Park|Brazil|BR|sgaymardw@nasa.gov|1% FIXED|0.01|-893487.62|-102.56|-893385.06|Y|6095833.0|1903
6914760705|Thibaut|Formoy|1986-08-20|Male|841 Dayton Parkway|Russia|RU|tformoydx@ifeng.com|1% FIXED|0.01|331097.81|5040.34|326057.47|Y|2860776.0|2011
1089608543|Harlin|Jacobi|1931-10-08|Male|18473 Susan Lane|Indonesia|ID|hjacobidy@bandcamp.com|1% FIXED|0.01|-524113.71|1308.6|-525422.31|N||
2512393216|Flore|Brissard|1964-09-22|Female|0 East Place|Philippines|PH|fbrissarddz@tinypic.com|VARIABLE|0.176759604546688|363579.6|-2148.23|365727.83|N||
7807069031|Jarib|Ingman|1986-03-18|Male|7 Fairview Point|Armenia|AM|jingmane0@ovh.net|1% FIXED|0.01|154050.46|83.38|153967.08|Y|7796986.0|1961
8193175913|Gaspar|Walcar|1933-04-22|Male|60927 Becker Junction|Sweden|SE|gwalcare1@free.fr|10% FIXED|0.1|778070.0|2506.64|775563.36|Y|1166346.0|1951
9870815634|Margery|Sterzaker|1934-06-01|Female|5 Orin Park|Portugal|PT|msterzakere2@berkeley.edu|10% FIXED|0.1|166161.65|6728.01|159433.64|N||
2853106624|Shel|Matuska|2018-10-07|Female|0708 La Follette Road|China|CN|smatuskae3@walmart.com|10% FIXED|0.1|279226.8|3801.46|275425.34|Y|4159983.0|2005
0916407381|Gates|Eeles|1998-05-26|Female|7530 Mifflin Terrace|Albania|AL|geelese4@google.de|10% FIXED|0.1|718283.95|-3951.76|722235.71|Y|4121024.0|1928
3577890711|Donny|Currer|1933-06-26|Female|567 Atwood Place|China|CN|dcurrere5@bravesites.com|1% FIXED|0.01|665078.7|7975.65|657103.05|Y|6045024.0|1911
9581100407|Andeee|Philippe|1975-01-07|Female|41570 Walton Place|China|CN|aphilippee6@springer.com|VARIABLE|0.8932282908662411|-388836.06|-1837.6|-386998.46|N||
5498356374|Mariana|Hanlin|1987-05-03|Female|7 Dexter Road|Thailand|TH|mhanline7@eventbrite.com|0% FIXED|0.0|350661.48|2752.49|347908.99|N||
9804202271|Halley|M'Chirrie|1933-03-03|Female|53477 Ridgeview Plaza|Cyprus|CY|hmchirriee8@1688.com|VARIABLE|0.2637966497140523|833633.71|-7567.88|841201.59|N||
9989401861|Tab|Johannesson|1975-03-13|Male|8 Bayside Pass|China|CN|tjohannessone9@google.ru|1% FIXED|0.01|283476.11|7933.19|275542.92|N||
9170664609|Edith|Hockey|1980-12-31|Female|73959 Butternut Lane|South Africa|ZA|ehockeyea@eepurl.com|0% FIXED|0.0|-57820.62|-3023.57|-54797.05|Y|7282463.0|1917
5503931092|Bertie|Bagshawe|1968-12-01|Male|7 Hudson Plaza|Indonesia|ID|bbagshaweeb@networksolutions.com|VARIABLE|0.1154863384164086|-401990.77|9423.33|-411414.1|Y|3476685.0|2001
4091607713|Laurent|Du Pre|1976-08-24|Male|96 Westend Road|China|CN|ldupreec@soundcloud.com|10% FIXED|0.1|186841.1|-7179.38|194020.48|N||
6425146818|Aluin|McCarle|1968-01-23|Male|0 Ridge Oak Drive|Indonesia|ID|amccarleed@illinois.edu|1% FIXED|0.01|582089.36|-5585.46|587674.82|Y|7757797.0|1906
4793703291|Jehu|Mountstephen|1987-04-03|Male|6966 Westridge Way|Argentina|AR|jmountstephenee@biglobe.ne.jp|1% FIXED|0.01|236380.71|9032.33|227348.38|N||
1646408969|Justis|Iczokvitz|1961-09-12|Male|8100 Vera Crossing|China|CN|jiczokvitzef@canalblog.com|10% FIXED|0.1|-241582.0|9531.07|-251113.07|Y|7855941.0|2001
2902183518|Madonna|Tureville|1940-09-13|Female|2231 Dahle Circle|Cuba|CU|mturevilleeg@cyberchimps.com|VARIABLE|0.00720231467279361|387831.59|6344.18|381487.41|Y|5545685.0|1938
0187632189|Min|Garn|1947-04-28|Female|3 Colorado Road|Kenya|KE|mgarneh@webmd.com|0% FIXED|0.0|526753.03|5268.24|521484.79|N||
8001566242|Alix|Villalta|1957-07-10|Female|97253 Reinke Avenue|Ukraine|UA|avillaltaei@wufoo.com|0% FIXED|0.0|-52794.43|-6897.04|-45897.39|Y|2333739.0|1955
1909832871|Mariam|Penke|1999-06-16|Female|28776 Independence Terrace|Japan|JP|mpenkeej@paypal.com|VARIABLE|0.3181856576310862|988433.48|-9840.19|998273.67|Y|6485076.0|1954
5516529611|Fin|Cadman|1968-03-23|Male|77211 Merry Terrace|Thailand|TH|fcadmanek@zdnet.com|0% FIXED|0.0|994440.0|-444.12|994884.12|N||
1334025290|Filbert|Reedy|1971-08-10|Male|73651 Southridge Drive|Albania|AL|freedyel@w3.org|1% FIXED|0.01|-62252.0|-4932.14|-57319.86|N||
0331589966|Bobbi|Lesaunier|1975-09-27|Female|94 Aberg Junction|Serbia|RS|blesaunierem@themeforest.net|VARIABLE|0.247674929065277|-998265.39|5922.31|-1004187.7|Y|3090760.0|1908
4380325067|Wiley|Pacht|1998-06-06|Male|0352 Mayer Place|Greece|GR|wpachten@simplemachines.org|10% FIXED|0.1|817465.18|9899.34|807565.84|N||
7898740459|Hussein|de Keyser|1967-06-25|Male|3864 Linden Hill|Thailand|TH|hdekeysereo@ed.gov|0% FIXED|0.0|-491811.82|3029.96|-494841.78|N||
4878714905|Eleni|Januszkiewicz|1951-04-29|Female|47 Barnett Terrace|Portugal|PT|ejanuszkiewiczep@discuz.net|10% FIXED|0.1|-306132.77|7010.09|-313142.86|N||
8688288240|Lorinda|Pfleger|1990-04-14|Female|47 Cherokee Court|Greece|GR|lpflegereq@epa.gov|VARIABLE|0.8726720614776662|-266086.98|-7977.73|-258109.25|N||
4654713492|Whitney|Fibbit|1954-09-06|Male|464 Morningstar Terrace|Indonesia|ID|wfibbiter@samsung.com|0% FIXED|0.0|858233.23|-3617.25|861850.48|N||
5289219099|Jeramie|Alvar|1936-08-25|Male|78 Novick Court|Indonesia|ID|jalvares@rambler.ru|10% FIXED|0.1|536393.0|6053.77|530339.23|N||
5911483483|Corissa|Neachell|1988-08-20|Female|81702 Stang Lane|Czech Republic|CZ|cneachellet@wikipedia.org|10% FIXED|0.1|820961.56|763.65|820197.91|Y|1050003.0|1927
0307650642|Ford|Forrest|1970-11-09|Male|02 Delladonna Way|Morocco|MA|fforresteu@shinystat.com|VARIABLE|0.8971608255570257|269055.0|7260.25|261794.75|Y|6511538.0|1928
6213143769|Elisha|Jaulmes|1934-06-13|Male|862 Becker Plaza|Croatia|HR|ejaulmesev@comsenz.com|VARIABLE|0.6523284686000572|-348932.67|2498.39|-351431.06|Y|1271576.0|1995
4427340288|Ursa|Gyde|1973-11-09|Female|29128 Talmadge Lane|Ethiopia|ET|ugydeew@uol.com.br|1% FIXED|0.01|-606015.45|6354.24|-612369.69|Y|7076314.0|1903
8457432214|Timmie|Brealey|1958-03-31|Male|7 Clove Point|United States|US|tbrealeyex@dell.com|1% FIXED|0.01|-756935.93|7800.51|-764736.44|Y|487368.0|2009
8442543643|Paolina|Forgie|2003-12-14|Female|019 Esch Drive|China|CN|pforgieey@studiopress.com|VARIABLE|0.1911292115481381|-332016.81|2349.59|-334366.4|N||
1329176596|Margaux|Sexton|1982-04-20|Female|95086 Glacier Hill Center|France|FR|msextonez@mysql.com|VARIABLE|0.9895926613509317|-801776.4|-8111.92|-793664.48|N||
2907359762|Billy|Surgeoner|1978-09-21|Male|362 Beilfuss Junction|Brazil|BR|bsurgeonerf0@admin.ch|0% FIXED|0.0|324637.0|-5759.2|330396.2|Y|4887423.0|1976
7162228763|Lamar|Duligall|2018-08-22|Male|5187 Nancy Junction|Morocco|MA|lduligallf1@wordpress.com|1% FIXED|0.01|-398126.94|-268.68|-397858.26|N||
5666893424|Glyn|Thaller|1956-11-24|Male|53 Bluejay Park|Bolivia|BO|gthallerf2@google.pl|0% FIXED|0.0|-59006.2|-9150.46|-49855.74|Y|2882495.0|2017
8717874130|Verile|Pitblado|1975-12-30|Female|6790 Almo Avenue|Argentina|AR|vpitbladof3@drupal.org|10% FIXED|0.1|147465.6|3768.99|143696.61|Y|7462573.0|1913
1619048965|Lucilia|Hirtzmann|2004-05-16|Female|60448 Sutteridge Avenue|China|CN|lhirtzmannf4@paypal.com|0% FIXED|0.0|-353322.92|-5207.65|-348115.27|Y|3724234.0|1906
1104121662|Ringo|Jurgenson|1944-09-02|Male|83454 Ohio Circle|Yemen|YE|rjurgensonf5@gov.uk|0% FIXED|0.0|-264372.32|2732.89|-267105.21|Y|7525350.0|1901
5580123949|Ted|Peatheyjohns|1955-08-01|Male|09 Ruskin Street|Morocco|MA|tpeatheyjohnsf6@about.com|1% FIXED|0.01|123041.66|-6241.05|129282.71|N||
1119759838|Aretha|Farrah|1945-05-05|Female|6558 Center Trail|China|CN|afarrahf7@merriam-webster.com|0% FIXED|0.0|-896539.89|-7081.82|-889458.07|N||
2610079508|Barton|Braney|1951-04-16|Male|453 Nova Point|Peru|PE|bbraneyf8@whitehouse.gov|0% FIXED|0.0|386485.67|-3804.19|390289.86|N||
6176139635|Tamra|Habron|1981-09-19|Female|38148 Jay Center|Philippines|PH|thabronf9@spotify.com|VARIABLE|0.4774555138585253|-897661.73|-4083.03|-893578.7|N||
4993392273|Ethelind|Cureton|2010-09-27|Female|2203 American Way|Russia|RU|ecuretonfa@cargocollective.com|0% FIXED|0.0|-86786.73|5353.08|-92139.81|N||
6688598736|Lowrance|La Rosa|1939-04-14|Male|71599 Scoville Crossing|Austria|AT|llarosafb@w3.org|VARIABLE|0.5597364591165085|-976963.66|2119.78|-979083.44|Y|3399516.0|1920
3727141123|Lorine|Shotton|1940-09-28|Female|2520 Saint Paul Alley|China|CN|lshottonfc@flickr.com|VARIABLE|0.8463496002772681|686037.55|2621.96|683415.59|N||
1278198725|Anetta|Godar|1942-07-28|Female|7 Randy Terrace|Indonesia|ID|agodarfd@opera.com|10% FIXED|0.1|935598.48|-4789.89|940388.37|Y|294270.0|1916
5912690679|Paxon|Yakunchikov|1983-07-07|Male|1903 Kenwood Point|Indonesia|ID|pyakunchikovfe@gov.uk|1% FIXED|0.01|-946150.95|-6587.72|-939563.23|Y|5351975.0|1966
0718036875|Natalie|Evemy|1939-10-30|Female|704 Dryden Drive|Sweden|SE|nevemyff@virginia.edu|10% FIXED|0.1|869628.54|-3323.74|872952.28|N||
5546838957|Perceval|Ganning|1950-02-05|Male|5 Rockefeller Hill|Thailand|TH|pganningfg@mozilla.com|10% FIXED|0.1|157718.26|-8555.92|166274.18|N||
7509682916|Tabbatha|Beauchop|2002-08-01|Female|37952 Ridgeway Circle|Palestinian Territory|PS|tbeauchopfh@irs.gov|10% FIXED|0.1|-313995.08|-7477.01|-306518.07|N||
5460050308|Guenna|Bleasdille|1999-01-14|Female|90 Crownhardt Point|Pakistan|PK|gbleasdillefi@census.gov|0% FIXED|0.0|-94368.26|581.96|-94950.22|N||
8212079589|Lucine|Monson|1968-12-14|Female|97525 Mifflin Circle|Mexico|MX|lmonsonfj@whitehouse.gov|1% FIXED|0.01|-923852.57|9303.0|-933155.57|N||
6753312099|Jacob|Fawkes|2017-05-03|Male|10 Independence Alley|Honduras|HN|jfawkesfk@last.fm|VARIABLE|0.7579289597104121|852407.38|-7265.29|859672.67|Y|1605398.0|2003
3544870444|Estella|Mc Caughen|1987-10-30|Female|6 Charing Cross Parkway|Japan|JP|emccaughenfl@squarespace.com|VARIABLE|0.7495366621796644|-736136.6|1169.3|-737305.9|Y|425122.0|1909
4006298072|Ansell|Munnings|1973-05-27|Male|01 Kropf Circle|Colombia|CO|amunningsfm@pen.io|0% FIXED|0.0|-469260.96|-3878.54|-465382.42|N||
9515589517|Lilyan|Graeber|2013-03-22|Female|1 Pond Junction|Indonesia|ID|lgraeberfn@china.com.cn|1% FIXED|0.01|-541987.77|750.83|-542738.6|Y|2252221.0|1964
1682117472|Theodoric|Coatham|1981-08-08|Male|78995 Lawn Alley|Honduras|HN|tcoathamfo@zimbio.com|10% FIXED|0.1|-944886.47|3081.42|-947967.89|N||
8652469903|Dex|Muat|1955-01-27|Male|3608 Springview Circle|Japan|JP|dmuatfp@tinyurl.com|0% FIXED|0.0|-333460.12|943.03|-334403.15|N||
3512054331|Gayleen|Woolford|2010-08-19|Female|690 Old Shore Circle|Indonesia|ID|gwoolfordfq@devhub.com|1% FIXED|0.01|897165.0|-382.58|897547.58|N||
9093129597|Gregorius|Cottham|2018-02-28|Male|04851 Lerdahl Road|Armenia|AM|gcotthamfr@mapy.cz|10% FIXED|0.1|451710.84|-4253.91|455964.75|N||
9363186946|Waldemar|Reding|1936-01-20|Male|2 Ronald Regan Plaza|Peru|PE|wredingfs@ning.com|1% FIXED|0.01|669207.0|-1338.46|670545.46|Y|6297258.0|1974
0533847982|Evyn|Insall|1958-12-18|Male|620 Farmco Court|Russia|RU|einsallft@narod.ru|10% FIXED|0.1|-693315.19|-2349.5|-690965.69|N||
4604167656|Avivah|Blaxton|2000-04-06|Female|400 Monument Hill|Papua New Guinea|PG|ablaxtonfu@fc2.com|VARIABLE|0.02877902728709102|-603281.01|-4207.96|-599073.05|Y|1567317.0|1904
0944399738|Richie|Vanni|1949-06-01|Male|35387 Hoffman Street|Philippines|PH|rvannifv@ftc.gov|0% FIXED|0.0|-976171.23|8731.46|-984902.69|Y|7559520.0|1925
1757310002|Joanna|Scardefield|1989-02-24|Female|60 Schmedeman Pass|China|CN|jscardefieldfw@seesaa.net|VARIABLE|0.6970811279834909|-652033.32|-4280.21|-647753.11|N||
0954168577|Lacee|Burdass|1977-01-16|Female|0582 Chive Parkway|Colombia|CO|lburdassfx@facebook.com|10% FIXED|0.1|848489.27|-9963.8|858453.07|N||
5861023719|Marchelle|Finley|1967-05-08|Female|468 Thackeray Park|Zimbabwe|ZW|mfinleyfy@gravatar.com|10% FIXED|0.1|-954079.7|5294.24|-959373.94|Y|5464498.0|1953
4670193767|Vladamir|Brosetti|1999-02-05|Male|16534 Spohn Parkway|Belgium|BE|vbrosettifz@liveinternet.ru|0% FIXED|0.0|-314611.4|-7471.86|-307139.54|N||
9913661439|Walden|Olufsen|1952-10-20|Male|17 Ramsey Crossing|Poland|PL|wolufseng0@mediafire.com|10% FIXED|0.1|311614.25|-6022.81|317637.06|Y|6998041.0|1951
2156678545|Tyrone|McCaw|1939-03-15|Male|7 Union Court|Macedonia|MK|tmccawg1@cloudflare.com|0% FIXED|0.0|-932167.56|9721.68|-941889.24|N||
9236663028|Ginnie|Huriche|1990-09-20|Female|028 Gerald Circle|China|CN|ghuricheg2@joomla.org|0% FIXED|0.0|-158578.41|-977.03|-157601.38|Y|7965354.0|1946
8479343109|Morgan|Hatliffe|1989-06-24|Male|891 Lerdahl Street|China|CN|mhatliffeg3@yahoo.co.jp|0% FIXED|0.0|-123539.84|-7926.49|-115613.35|N||
0944348181|Jennifer|Corkish|1956-01-17|Female|16087 Kennedy Way|Egypt|EG|jcorkishg4@google.pl|VARIABLE|0.2095095111849586|-493659.39|-4324.46|-489334.93|N||
5599589943|Lombard|Earwicker|1935-12-12|Male|65 Valley Edge Parkway|Greece|GR|learwickerg5@cbslocal.com|10% FIXED|0.1|17037.51|-8685.98|25723.49|N||
3164202725|Boot|Kieran|2016-10-21|Male|955 Manufacturers Point|Portugal|PT|bkierang6@storify.com|0% FIXED|0.0|-798441.35|-1934.88|-796506.47|N||
3296498540|Farah|Welband|2007-11-05|Female|4 Grim Pass|Canada|CA|fwelbandg7@youku.com|10% FIXED|0.1|-126408.0|9469.65|-135877.65|N||
1422488292|Laurence|Riley|1979-08-10|Male|121 Morningstar Avenue|Argentina|AR|lrileyg8@omniture.com|10% FIXED|0.1|-392956.32|1156.04|-394112.36|Y|6537859.0|1906
9719269979|Jacklyn|Jammes|1974-03-22|Female|4 High Crossing Pass|Thailand|TH|jjammesg9@state.tx.us|VARIABLE|0.762005058715849|-345275.06|-8581.41|-336693.65|Y|3037798.0|1955
9108870853|Jackie|Vautier|1963-07-24|Male|005 Summerview Park|China|CN|jvautierga@state.gov|0% FIXED|0.0|157980.17|-1416.84|159397.01|Y|7155834.0|1957
